playerId,name,team,position,toi,gamesPlayed,fantasyPoints,FPP60,FPPG,fullName,birthDate,shootsCatches,height,weight,roster_percent,default_pos,espnId
8480188,F. Zetterlund,SJS,L,11571,10,15.9,4.95,1.59,Fabian Zetterlund,1999-08-25,R,71,220,1.5552236183112205,RW,4587837
8475764,C. Fowler,ANA,D,13632,10,15.9,4.2,1.59,Cam Fowler,1991-12-05,L,74,215,55.81834690410638,D,5495
8478472,M. Joseph,OTT,R,10729,10,15.899999999999999,5.34,1.59,Mathieu Joseph,1997-02-09,L,73,186,9.368593685936858,LW,3941965
8474593,J. Markstrom,CGY,G,21792,6,15.800000000000004,2.61,2.63,Jacob Markstrom,1990-01-31,L,78,207,51.40426780083595,G,5452
8477508,C. Lazar,NJD,C,6631,9,15.8,8.58,1.76,Curtis Lazar,1995-02-02,R,72,203,0.38511099396708254,RW,3042023
8480797,J. Farabee,PHI,L,9547,10,15.799999999999999,5.96,1.58,Joel Farabee,2000-02-25,L,72,186,11.182861828618286,LW,4352750
8482671,O. Power,BUF,D,13426,10,15.700000000000001,4.21,1.57,Owen Power,2002-11-22,L,78,218,37.75369746668619,D,4781556
8475172,N. Kadri,CGY,C,11076,10,15.7,5.1,1.57,Nazem Kadri,1990-10-06,L,72,185,17.718126702398735,C,5349
8479325,C. McAvoy,BOS,D,10706,7,15.600000000000001,5.25,2.23,Charlie McAvoy,1997-12-21,R,73,209,99.1155366817982,D,3988803
8482109,A. Lafrenière,NYR,L,10347,10,15.600000000000001,5.43,1.56,Alexis Lafrenière,2001-10-11,L,73,194,22.269079833655482,LW,4697382
8478396,N. Hanifin,CGY,D,12974,10,15.600000000000001,4.33,1.56,Noah Hanifin,1997-01-25,L,75,207,78.21451584558609,D,3652964
8477435,R. Graves,PIT,D,12830,10,15.6,4.38,1.56,Ryan Graves,1995-05-21,L,77,220,51.98711377946991,D,3042122
8478466,D. Sprong,DET,R,8216,10,15.5,6.79,1.55,Daniel Sprong,1997-03-17,R,72,195,9.284992605391475,RW,3904181
8476429,S. Mayfield,NYI,D,11223,10,15.4,4.94,1.54,Scott Mayfield,1992-10-14,R,77,220,8.231073363596426,D,2563069
8476958,J. Slavin,CAR,D,13141,10,15.3,4.19,1.53,Jaccob Slavin,1994-05-01,L,75,207,70.11861180260654,D,3069836
8480950,I. Lyubushkin,ANA,D,10845,10,15.3,5.08,1.53,Ilya Lyubushkin,1994-04-06,R,74,200,3.1088917525773194,D,4342107
8475798,M. Granlund,SJS,C,12647,10,15.3,4.36,1.53,Mikael Granlund,1992-02-26,L,70,185,3.010689705667008,LW,5831
8482093,S. Jarvis,CAR,C,11489,10,15.299999999999999,4.79,1.53,Seth Jarvis,2002-02-01,R,70,175,49.67492532068178,RW,4697396
8475683,S. Bobrovsky,FLA,G,28393,8,15.200000000000003,1.93,1.9,Sergei Bobrovsky,1988-09-20,L,74,188,70.46824360986054,G,5571
8480064,J. Norris,OTT,C,11251,10,15.2,4.86,1.52,Josh Norris,1999-05-05,L,74,195,76.04404615474726,C,4233627
8476539,J. Marchessault,VGK,R,10742,10,15.2,5.09,1.52,Jonathan Marchessault,1990-12-27,R,69,185,77.21202003338898,RW,2967072
8478569,N. Acciari,PIT,C,7402,10,15.2,7.39,1.52,Noel Acciari,1991-12-01,R,70,209,0.32653897967551104,C,3096237
8476923,D. Severson,CBJ,D,10352,8,15.100000000000001,5.25,1.89,Damon Severson,1994-08-07,R,74,202,6.730121540489091,D,3068087
8475279,B. Chiarot,DET,D,11684,10,15.1,4.65,1.51,Ben Chiarot,1991-05-09,L,75,224,45.64797188460975,D,5246
8482073,B. Schneider,NYR,D,9656,10,15.1,5.63,1.51,Braden Schneider,2001-09-20,R,75,211,1.0338263288914922,D,4697402
8476869,B. Skjei,CAR,D,12603,10,15.1,4.31,1.51,Brady Skjei,1994-03-26,L,75,210,58.09049641235906,D,2976856
8474166,A. Martinez,VGK,D,8149,7,15.0,6.63,2.14,Alec Martinez,1987-07-26,L,73,210,40.25393942944174,D,3927
8482665,M. Beniers,SEA,C,10965,10,15.0,4.92,1.5,Matty Beniers,2002-11-05,L,74,178,56.86524324166008,C,4781552
8482122,B. Faber,MIN,D,13773,10,15.0,3.92,1.5,Brock Faber,2002-08-22,R,73,200,5.639681330912073,D,4697449
8473994,J. Benn,DAL,L,9146,10,15.0,5.9,1.5,Jamie Benn,1989-07-18,L,74,205,67.56289722637143,LW,3998
8479337,A. DeBrincat,DET,R,10933,10,14.9,4.91,1.49,Alex DeBrincat,1997-12-18,R,68,180,99.18292040063258,LW,4063433
8480281,A. Toropchenko,STL,R,7477,10,14.9,7.17,1.49,Alexey Toropchenko,1999-06-25,L,78,222,0.14790733093166974,RW,4392454
8477940,N. Ehlers,WPG,L,8651,10,14.9,6.2,1.49,Nikolaj Ehlers,1996-02-14,L,72,172,30.631461793046892,LW,3114741
8480789,O. Wahlstrom,NYI,R,7042,9,14.899999999999999,7.62,1.66,Oliver Wahlstrom,2000-06-13,R,74,200,0.2972529725297253,RW,4352727
8477831,P. Copley,LAK,G,10987,3,14.8,4.85,4.93,Pheonix Copley,1992-01-18,L,76,205,4.577253061523796,G,3095330
8477968,A. Nedeljkovic,PIT,G,7125,2,14.8,7.48,7.4,Alex Nedeljkovic,1996-01-07,L,72,208,2.578052822219941,G,3114994
8477426,N. Paul,TBL,L,10681,10,14.8,4.99,1.48,Nicholas Paul,1995-03-20,L,75,229,37.22690798336555,C,3042111
8481546,C. York,PHI,D,12396,10,14.700000000000001,4.27,1.47,Cam York,2001-01-05,L,72,194,1.724996339141895,D,4565235
8474013,I. Cole,VAN,D,11920,10,14.7,4.44,1.47,Ian Cole,1989-02-21,L,73,225,0.9928974152449292,D,4991
8474679,G. Nyquist,NSH,C,10132,10,14.600000000000001,5.19,1.46,Gustav Nyquist,1989-09-01,L,71,180,3.6098175321442167,RW,5823
8479365,T. Frederic,BOS,C,7457,10,14.600000000000001,7.05,1.46,Trent Frederic,1998-02-11,L,75,220,1.1304398758273297,LW,4024997
8480045,U. Luukkonen,BUF,G,15777,5,14.600000000000001,3.33,2.92,Ukko-Pekka Luukkonen,1999-03-09,L,77,217,5.931867841797304,G,4233889
8476459,M. Zibanejad,NYR,C,11885,10,14.6,4.42,1.46,Mika Zibanejad,1993-04-18,R,74,201,96.69800269431266,C,2562637
8482667,W. Eklund,SJS,L,11597,10,14.6,4.53,1.46,William Eklund,2002-10-12,L,71,181,2.7399466947837037,LW,4874721
8473446,E. Johnson,BUF,D,8258,10,14.5,6.32,1.45,Erik Johnson,1988-03-21,R,76,225,0.5593709273549955,D,3649
8478443,B. Carlo,BOS,D,12150,10,14.5,4.3,1.45,Brandon Carlo,1996-11-26,R,77,217,3.1190511055791474,D,3904175
8480074,A. Texier,CBJ,C,7787,8,14.4,6.66,1.8,Alexandre Texier,1999-09-13,L,73,201,0.316288877174486,C,4233880
8483515,J. Slafkovsky,MTL,L,9362,10,14.4,5.54,1.44,Juraj Slafkovsky,2004-03-30,L,75,230,57.220465061793476,LW,4915349
8476854,H. Lindholm,BOS,D,13739,10,14.3,3.75,1.43,Hampus Lindholm,1994-01-20,L,76,224,57.034704934836725,D,2968818
8479941,J. Danforth,CBJ,R,8998,10,14.3,5.72,1.43,Justin Danforth,1993-03-15,R,68,188,0.336789082176536,RW,4894355
8479407,J. Bratt,NJD,L,12178,10,14.3,4.23,1.43,Jesper Bratt,1998-07-30,L,70,175,96.4066069232121,RW,4268771
8475768,J. Schwartz,SEA,C,10391,10,14.3,4.95,1.43,Jaden Schwartz,1992-06-25,L,70,185,55.4798933895674,LW,5835
8482511,M. Lohrei,BOS,D,9261,9,14.299999999999999,5.56,1.59,Mason Lohrei,2001-01-17,L,77,211,0.38365792941865573,D,0
8476480,V. Namestnikov,WPG,C,9722,10,14.2,5.26,1.42,Vladislav Namestnikov,1992-11-22,L,72,181,0.6414199103769441,C,2562622
8481068,Y. Sharangovich,CGY,C,8477,10,14.2,6.03,1.42,Yegor Sharangovich,1998-06-06,L,74,196,0.8537371134020618,C,4587843
8477330,D. Kubalik,OTT,L,8523,10,14.2,6.0,1.42,Dominik Kubalik,1995-08-21,L,74,192,7.495753528963861,LW,3042245
8479998,M. Anderson,LAK,D,13226,10,14.2,3.87,1.42,Mikey Anderson,1999-05-25,L,72,195,9.03286274969246,D,4588178
8474715,C. Atkinson,PHI,R,10820,10,14.1,4.69,1.41,Cam Atkinson,1989-06-05,R,68,175,35.479997657119426,RW,2501107
8477946,D. Larkin,DET,C,12304,10,13.9,4.07,1.39,Dylan Larkin,1996-07-30,L,73,199,98.60159315878873,C,3114755
8482720,M. Knies,TOR,L,9121,10,13.9,5.49,1.39,Matthew Knies,2002-10-17,L,75,217,38.60774322028935,LW,4874919
8476918,J. Vesey,NYR,L,7084,10,13.9,7.06,1.39,Jimmy Vesey,1993-05-26,L,74,200,0.24746676038188953,LW,3069397
8475287,E. Haula,NJD,L,10057,10,13.9,4.98,1.39,Erik Haula,1991-03-23,L,71,191,13.779066362092193,LW,2593311
8481540,C. Caufield,MTL,R,10977,10,13.9,4.56,1.39,Cole Caufield,2001-01-02,R,68,175,96.80636092075207,LW,4565236
8480981,J. Hofer,STL,G,15426,6,13.800000000000002,3.22,2.3,Joel Hofer,2000-07-30,L,77,179,2.858399941336071,G,4587909
8476906,S. Gostisbehere,DET,D,10786,9,13.8,4.61,1.53,Shayne Gostisbehere,1993-04-20,L,71,183,75.24234880656026,D,3025662
8482062,C. Smith,NSH,L,7681,10,13.8,6.47,1.38,Cole Smith,1995-10-28,L,75,195,0.5359810209999121,LW,4197130
8476882,T. Teravainen,CAR,L,10026,10,13.8,4.96,1.38,Teuvo Teravainen,1994-09-11,L,71,191,53.98289697182687,RW,2592095
8475151,K. Palmieri,NYI,C,10657,10,13.8,4.66,1.38,Kyle Palmieri,1991-02-01,R,71,196,4.4251156797282265,RW,5517
8479316,L. Kunin,SJS,C,8822,10,13.6,5.55,1.36,Luke Kunin,1997-12-04,R,72,197,0.3177810971502211,C,4024933
8476902,E. Lindell,DAL,D,11863,10,13.6,4.13,1.36,Esa Lindell,1994-05-23,L,75,216,35.03163259328686,D,3069352
8481656,A. Protas,WSH,C,6994,10,13.6,7.0,1.36,Aliaksei Protas,2001-01-06,L,78,225,0.08492942072277866,C,4587943
8473422,N. Foligno,CHI,L,10639,10,13.5,4.57,1.35,Nick Foligno,1987-10-31,L,72,210,2.634469225474834,LW,3535
8475314,A. Lee,NYI,L,8752,10,13.5,5.55,1.35,Anders Lee,1990-07-03,L,75,227,7.621683359690739,LW,5793
8478507,J. Marino,NJD,D,12641,10,13.5,3.84,1.35,John Marino,1997-05-21,R,73,181,3.1600527163567143,D,3941974
8476331,D. DeMelo,WPG,D,12889,10,13.4,3.74,1.34,Dylan DeMelo,1993-05-01,R,73,194,7.5932868607580115,D,2590861
8480748,K. Sherwood,NSH,L,6699,10,13.4,7.2,1.34,Kiefer Sherwood,1995-03-31,R,72,194,0.4612951410245146,LW,4391255
8476456,J. Huberdeau,CGY,C,10135,10,13.4,4.76,1.34,Jonathan Huberdeau,1993-06-04,L,73,200,58.89494186216794,LW,2562606
8478831,K. Stenlund,FLA,C,7555,10,13.399999999999999,6.39,1.34,Kevin Stenlund,1996-09-20,R,77,215,0.15521583787266444,RW,3904191
8484153,L. Carlsson,ANA,C,8287,8,13.299999999999999,5.78,1.66,Leo Carlsson,2004-12-26,L,75,194,14.943033711156021,C,5149153
8482079,M. Rossi,MIN,C,10459,10,13.1,4.51,1.31,Marco Rossi,2001-09-23,L,69,182,4.640775561608529,C,4697391
8478470,S. Montembeault,MTL,G,13558,4,13.0,3.45,3.25,Sam Montembeault,1996-10-30,L,75,222,2.2598290096933615,G,3942714
8482111,J. Barron,MTL,D,12540,10,13.0,3.73,1.3,Justin Barron,2001-11-15,R,74,202,1.7118172499633915,D,4697408
8477494,J. Drouin,COL,L,7111,9,13.0,6.58,1.44,Jonathan Drouin,1995-03-28,L,71,198,3.2085169944498957,LW,3041971
8475197,T. Barrie,NSH,D,11231,10,13.0,4.17,1.3,Tyson Barrie,1991-07-26,R,71,197,54.24843301505477,D,5181
8481028,M. Pospisil,CGY,C,8553,10,13.0,5.47,1.3,Martin Pospisil,1999-11-19,L,74,173,2.671118530884808,LW,0
8475810,B. Rust,PIT,R,8015,7,12.9,5.79,1.84,Bryan Rust,1992-05-11,R,71,192,67.67849821355357,RW,2591155
8477951,N. Schmaltz,ARI,C,11973,10,12.9,3.88,1.29,Nick Schmaltz,1996-02-23,R,72,181,30.432299446445832,RW,3114770
8481618,A. Newhook,MTL,C,10414,10,12.9,4.46,1.29,Alex Newhook,2001-01-28,L,71,199,4.341586985488996,C,4565237
8471215,E. Malkin,PIT,C,11574,10,12.9,4.01,1.29,Evgeni Malkin,1986-07-31,L,75,195,93.42382709541381,C,3124
8478440,D. Strome,WSH,C,10838,10,12.899999999999999,4.28,1.29,Dylan Strome,1997-03-07,L,75,200,48.89006032917472,C,3899933
8478406,M. Blackwood,SJS,G,24040,7,12.800000000000004,1.92,1.83,Mackenzie Blackwood,1996-12-09,L,76,225,2.4858475346845395,G,3904177
8476461,S. Couturier,PHI,C,10477,9,12.8,4.4,1.42,Sean Couturier,1992-12-07,L,76,210,66.77356059274878,C,2562601
8478046,D. Heinen,BOS,L,8170,10,12.8,5.64,1.28,Danton Heinen,1995-07-05,L,74,195,0.11128682715398583,C,3151741
8481524,B. Byram,COL,D,12658,10,12.8,3.64,1.28,Bowen Byram,2001-06-13,L,73,190,73.52820572901412,D,4565225
8477505,A. Wennberg,SEA,C,10374,10,12.8,4.44,1.28,Alex Wennberg,1994-09-22,L,74,190,1.0060627361391794,C,3042017
8480830,A. Svechnikov,CAR,R,10002,10,12.8,4.61,1.28,Andrei Svechnikov,2000-03-26,L,74,195,86.05400339717683,LW,4352683
8477955,J. McCann,SEA,L,10250,10,12.799999999999999,4.5,1.28,Jared McCann,1996-05-31,L,73,191,83.56615709014234,RW,3114777
8474641,A. Henrique,ANA,C,9981,10,12.799999999999999,4.62,1.28,Adam Henrique,1990-02-06,L,72,195,2.534926632106142,LW,5074
8481580,C. McMichael,WSH,C,8721,10,12.700000000000001,5.24,1.27,Connor McMichael,2001-01-15,L,72,180,0.38511099396708254,C,4565246
8476826,Y. Gourde,SEA,C,10561,10,12.7,4.33,1.27,Yanni Gourde,1991-12-15,L,69,174,3.7225785666168765,C,3094261
8478882,V. Gavrikov,LAK,D,11738,10,12.7,3.9,1.27,Vladislav Gavrikov,1995-11-21,L,75,220,2.4953505059528167,D,3942292
8479371,D. Fabbro,NSH,D,8919,8,12.600000000000001,5.09,1.58,Dante Fabbro,1998-06-20,R,72,189,0.757131978208658,D,4024959
8474102,D. Perron,DET,L,9043,10,12.600000000000001,5.02,1.26,David Perron,1988-05-28,R,72,195,4.454401686874012,RW,3792
8475200,D. Orlov,CAR,D,10107,10,12.600000000000001,4.49,1.26,Dmitry Orlov,1991-07-23,L,71,214,32.468882706106314,D,5646
8481556,J. Beecher,BOS,C,6634,10,12.6,6.84,1.26,John Beecher,2001-04-05,L,75,216,0.23282375680899664,C,4565251
8482146,L. Evangelista,NSH,R,7624,9,12.6,5.95,1.4,Luke Evangelista,2002-02-21,R,72,183,8.685528512433002,RW,4697446
8474009,N. Bonino,NYR,C,7992,10,12.6,5.68,1.26,Nick Bonino,1988-04-20,L,73,198,0.48175481754817545,C,4927
8478508,Y. Trenin,NSH,C,8492,9,12.5,5.3,1.39,Yakov Trenin,1997-01-13,L,74,201,0.4451864218141347,LW,3904188
8481624,I. Mikheyev,VAN,R,8515,10,12.5,5.28,1.25,Ilya Mikheyev,1994-10-10,L,74,192,5.217760595143953,LW,4422415
8479336,C. Grundstrom,LAK,R,7093,10,12.5,6.34,1.25,Carl Grundstrom,1997-12-01,L,72,200,1.285768678792139,LW,4271565
8480382,A. Georgiev,COL,G,27700,8,12.400000000000002,1.61,1.55,Alexandar Georgiev,1996-02-10,L,73,178,96.24404194470925,G,4239677
8481535,N. Hoglander,VAN,L,5914,9,12.4,7.55,1.38,Nils Hoglander,2000-12-20,L,69,185,1.1905807925489853,LW,4565263
8479591,M. Eyssimont,TBL,C,6980,9,12.4,6.4,1.38,Michael Eyssimont,1996-09-09,L,72,201,0.21232355180694665,RW,4270247
8474189,L. Eller,PIT,C,8680,10,12.4,5.14,1.24,Lars Eller,1989-05-08,L,74,205,0.41585521210080095,C,3946
8478840,W. Borgen,SEA,D,10593,10,12.4,4.21,1.24,Will Borgen,1996-12-19,R,75,204,0.6531544724972176,D,3941946
8481711,M. Maccelli,ARI,L,9224,10,12.3,4.8,1.23,Matias Maccelli,2000-10-14,L,71,176,44.93307559382597,LW,4587580
8478498,J. DeBrusk,BOS,L,9895,10,12.3,4.47,1.23,Jake DeBrusk,1996-10-17,L,73,198,53.086745153165815,RW,3900240
8478421,A. Greer,CGY,L,5224,10,12.3,8.48,1.23,A.J. Greer,1996-12-14,L,75,209,0.08053416112689256,LW,3648015
8474586,J. Eberle,SEA,R,7201,7,12.200000000000001,6.1,1.74,Jordan Eberle,1990-05-15,R,71,190,4.478223940485605,RW,5032
8474673,T. Brodie,TOR,D,14092,10,12.200000000000001,3.12,1.22,TJ Brodie,1990-06-07,L,74,187,4.155806120954752,D,5162
8478439,T. Konecny,PHI,R,11974,10,12.2,3.67,1.22,Travis Konecny,1997-03-11,R,70,192,97.02600597434545,RW,3900169
8474150,M. Backlund,CGY,C,11833,10,12.1,3.68,1.21,Mikael Backlund,1989-03-17,L,72,206,3.4531236270977947,C,3797
8477507,N. Zadorov,CGY,D,10762,10,12.1,4.05,1.21,Nikita Zadorov,1995-04-16,L,78,248,1.423466697908734,D,3042021
8482157,W. Cuylle,NYR,L,6595,10,12.1,6.61,1.21,Will Cuylle,2002-02-05,L,75,210,0.41439700111286826,LW,4697468
8476474,S. Noesen,CAR,R,6637,10,12.0,6.51,1.2,Stefan Noesen,1993-02-12,R,73,205,0.7511860832894043,LW,2562623
8477425,M. Wood,COL,L,7346,10,12.0,5.88,1.2,Miles Wood,1995-09-13,L,74,195,0.38660359951381673,LW,3042110
8475324,N. Jensen,WSH,D,12583,10,12.0,3.43,1.2,Nick Jensen,1990-09-21,R,73,205,4.39449406940987,D,3025608
8482125,A. Holtz,NJD,R,8165,10,12.0,5.29,1.2,Alexander Holtz,2002-01-23,R,72,195,0.7702219879341651,RW,4697388
8483466,K. Korchinski,CHI,D,11566,10,12.0,3.74,1.2,Kevin Korchinski,2004-06-21,L,73,185,1.552340226114463,D,5080148
8480039,M. Necas,CAR,C,10226,10,11.9,4.19,1.19,Martin Necas,1999-01-15,R,74,189,83.30844022725941,RW,4233586
8479661,T. Jeannot,TBL,L,7555,10,11.9,5.67,1.19,Tanner Jeannot,1997-05-29,L,74,220,6.14127569847127,RW,4064780
8478109,V. Olofsson,BUF,L,6493,9,11.8,6.54,1.31,Victor Olofsson,1995-07-18,L,71,181,0.9561881333099046,RW,3151096
8481606,J. Spence,LAK,D,9260,10,11.8,4.59,1.18,Jordan Spence,2001-02-24,R,71,180,0.2679983597914592,D,4588190
8477971,A. Englund,LAK,D,7633,10,11.8,5.57,1.18,Andreas Englund,1996-01-21,L,76,200,0.17427215746001992,D,3114997
8482089,J. Neighbours,STL,L,7328,10,11.8,5.8,1.18,Jake Neighbours,2002-03-29,L,72,201,0.436399847699382,LW,4697409
8478233,A. Mangiapane,CGY,L,8815,9,11.8,4.82,1.31,Andrew Mangiapane,1996-04-04,L,70,184,10.986146501479073,RW,3149619
8480028,M. Frost,PHI,C,5209,6,11.700000000000001,8.09,1.95,Morgan Frost,1999-05-14,L,72,193,2.0031628887717448,C,4233685
8478399,J. Siegenthaler,NJD,D,11839,10,11.7,3.56,1.17,Jonas Siegenthaler,1997-05-06,L,74,218,7.41543417777127,D,3904190
8477451,R. Hartman,MIN,R,8927,9,11.7,4.72,1.3,Ryan Hartman,1994-09-20,R,72,197,42.761327358462935,C,3042063
8484166,A. Fantilli,CBJ,C,9410,10,11.7,4.48,1.17,Adam Fantilli,2004-10-12,L,74,194,37.53001815732443,C,5136617
8477500,B. Horvat,NYI,C,10571,9,11.7,3.98,1.3,Bo Horvat,1995-04-05,L,73,213,93.6449364493645,C,3042002
8478975,M. Marchment,DAL,L,8690,10,11.600000000000001,4.81,1.16,Mason Marchment,1995-06-18,L,77,216,1.0968573353249567,LW,4272192
8481557,M. Boldy,MIN,L,9715,9,11.600000000000001,4.3,1.29,Matt Boldy,2001-04-05,L,74,201,74.10010836774742,LW,4565233
8478542,E. Rodrigues,FLA,C,9707,10,11.6,4.3,1.16,Evan Rodrigues,1993-07-28,R,71,175,14.736503009093171,C,3648008
8475744,E. Kuznetsov,WSH,C,10458,8,11.6,3.99,1.45,Evgeny Kuznetsov,1992-05-19,L,74,207,6.403385462426053,C,5647
8480817,K. Miller,NYR,D,14406,10,11.6,2.9,1.16,K'Andre Miller,2000-01-21,L,77,210,63.10440767315859,D,4352770
8482074,C. Zary,CGY,C,8420,9,11.5,4.92,1.28,Connor Zary,2001-09-25,L,72,178,3.397475324371028,C,4697407
8476879,C. Ceci,EDM,D,11373,10,11.5,3.64,1.15,Cody Ceci,1993-12-21,R,75,210,0.5726085173686368,D,2976843
8481560,A. Kaliyev,LAK,R,8579,10,11.5,4.83,1.15,Arthur Kaliyev,2001-06-26,L,74,210,2.145388513018774,RW,4565256
8483490,P. Mintyukov,ANA,D,11178,10,11.5,3.7,1.15,Pavel Mintyukov,2003-11-25,L,73,195,21.29635053599672,D,5080154
8479400,P. Dubois,LAK,C,9188,10,11.5,4.51,1.15,Pierre-Luc Dubois,1998-06-24,L,76,225,82.72413086137715,C,4024833
8482113,A. Lundell,FLA,C,9739,10,11.4,4.21,1.14,Anton Lundell,2001-10-03,L,73,190,2.3589878755930416,LW,4697395
8478414,T. Meier,NJD,R,5451,5,11.4,7.53,2.28,Timo Meier,1996-10-08,L,73,220,94.07836935512212,LW,3899978
8476897,O. Sundqvist,STL,C,7799,10,11.3,5.22,1.13,Oskar Sundqvist,1994-03-23,R,75,220,0.16548047916117506,C,3069277
8483431,L. Cooley,ARI,C,9514,10,11.299999999999999,4.28,1.13,Logan Cooley,2004-05-04,L,70,174,64.76730222886097,C,5080143
8478043,S. Lafferty,VAN,C,7770,10,11.200000000000001,5.19,1.12,Sam Lafferty,1995-03-06,R,74,205,0.6398805165900372,C,3151322
8476856,M. Dumba,ARI,D,10406,9,11.2,3.87,1.24,Matt Dumba,1994-07-25,R,72,181,1.7925136195887763,D,2970689
8478416,E. Cernak,TBL,D,10093,9,11.2,3.99,1.24,Erik Cernak,1997-05-28,R,75,230,0.8859276614438425,D,3904178
8482705,C. Sillinger,CBJ,C,8251,10,11.2,4.89,1.12,Cole Sillinger,2003-05-16,L,73,199,0.31043167574532887,C,4874725
8478021,W. Lagesson,TOR,D,9106,10,11.2,4.43,1.12,William Lagesson,1996-02-22,L,74,211,0.05418069995606971,D,3151168
8475220,M. Foligno,MIN,L,9290,10,11.2,4.34,1.12,Marcus Foligno,1991-08-10,L,75,226,3.0474767888000467,RW,5172
8479324,R. Lindgren,NYR,D,11902,10,11.2,3.39,1.12,Ryan Lindgren,1998-02-11,L,72,193,0.9371796749158003,D,4271998
8479999,C. Mittelstadt,BUF,C,12169,10,11.100000000000001,3.28,1.11,Casey Mittelstadt,1998-11-22,L,73,195,8.211796403678322,C,4233575
8478438,T. Novak,NSH,C,5395,5,11.100000000000001,7.41,2.22,Tommy Novak,1997-04-28,L,73,179,59.90246902732624,C,3942061
8481582,N. Robertson,TOR,L,5036,8,11.1,7.93,1.39,Nicholas Robertson,2001-09-11,L,69,178,1.3793709365665086,LW,4565275
8478413,J. Greenway,BUF,L,8884,8,11.1,4.5,1.39,Jordan Greenway,1997-02-16,L,78,231,0.4495402096878111,LW,3900260
8473986,A. Killorn,ANA,L,10329,10,11.1,3.87,1.11,Alex Killorn,1989-09-14,L,73,194,1.9754279605793026,RW,4968
8480829,J. Kotkaniemi,CAR,C,8796,10,11.1,4.54,1.11,Jesperi Kotkaniemi,2000-07-06,L,74,201,32.649505066479236,C,4352692
8476925,C. Sissons,NSH,C,10155,10,11.1,3.94,1.11,Colton Sissons,1993-11-05,R,73,200,7.330931669741967,C,2993474
8478011,L. Belpedio,PHI,D,5461,7,11.0,7.25,1.57,Louie Belpedio,1996-05-14,R,71,197,0.05125201347195783,D,3151340
8480222,S. Aho,NYI,D,7767,9,11.0,5.1,1.22,Sebastian Aho (D),1996-02-17,L,70,180,0.8346756479718846,D,4272688
8477969,M. Pettersson,PIT,D,13545,10,11.0,2.92,1.1,Marcus Pettersson,1996-05-08,L,75,177,15.951090935715332,D,3114995
8477335,K. Burroughs,SJS,D,9407,9,11.0,4.21,1.22,Kyle Burroughs,1995-07-12,R,72,193,0.16694979790287623,D,3042255
8471699,A. Cogliano,COL,C,5160,8,10.8,7.53,1.35,Andrew Cogliano,1987-06-14,L,70,179,0.14058518583604254,C,3655
8477384,J. Brown,ARI,D,7873,8,10.8,4.94,1.35,Josh Brown,1994-01-21,R,77,220,0.1859879327514498,D,3042228
8477503,M. Domi,TOR,C,7460,10,10.700000000000001,5.16,1.07,Max Domi,1995-03-02,L,70,208,43.22697787474558,C,3042014
8481581,T. Harley,DAL,D,6970,7,10.7,5.53,1.53,Thomas Harley,2001-08-19,L,76,206,0.6985531017515084,D,4565239
8477541,D. Mermis,MIN,D,6889,7,10.7,5.59,1.53,Dakota Mermis,1994-01-05,L,72,195,0.29142991037431903,D,3069273
8470600,R. Suter,DAL,D,11982,10,10.600000000000001,3.18,1.06,Ryan Suter,1985-01-21,L,73,201,0.8889344502372445,D,3047
8478047,M. Bunting,CAR,L,6675,9,10.600000000000001,5.72,1.18,Michael Bunting,1995-09-17,L,72,192,23.970596848825632,LW,3149603
8476932,A. Stolarz,FLA,G,7190,2,10.600000000000001,5.31,5.3,Anthony Stolarz,1994-01-20,L,78,243,0.7860274816324736,G,3067313
8477989,C. Dvorak,MTL,C,9611,10,10.6,3.97,1.06,Christian Dvorak,1996-02-02,L,73,192,0.15668013822995375,LW,3115035
8479619,M. Carcone,ARI,L,6673,10,10.5,5.66,1.05,Michael Carcone,1996-05-19,L,69,170,0.615060188032686,RW,4031645
8475765,V. Tarasenko,OTT,R,9942,10,10.5,3.8,1.05,Vladimir Tarasenko,1991-12-13,L,73,219,82.38446670180988,RW,5837
8476858,P. Di Giuseppe,VAN,L,8180,10,10.5,4.62,1.05,Phillip Di Giuseppe,1993-10-09,L,72,193,0.49644143748352515,LW,3069834
8478057,D. Joshua,VAN,C,7546,10,10.4,4.96,1.04,Dakota Joshua,1996-05-15,L,75,206,0.45397299592888735,C,4588638
8482684,L. Hughes,NJD,D,11488,10,10.4,3.26,1.04,Luke Hughes,2003-09-09,L,74,184,77.3246448967638,D,4874719
8479346,D. Dube,CGY,C,7198,10,10.4,5.2,1.04,Dillon Dube,1998-07-20,L,71,185,2.5144246258383856,C,4063268
8475842,S. Carrick,ANA,C,7487,10,10.3,4.95,1.03,Sam Carrick,1992-02-04,R,72,200,0.17426705327592773,C,5474
8481641,J. Kiviranta,COL,L,4826,7,10.3,7.68,1.47,Joel Kiviranta,1996-03-23,L,71,185,1.0602466098468206,LW,4587910
8481568,A. Vlasic,CHI,D,9583,8,10.200000000000001,3.83,1.28,Alex Vlasic,2001-06-05,L,78,199,0.6136137308886416,D,4565266
8479353,B. Howden,VGK,C,8387,10,10.2,4.38,1.02,Brett Howden,1998-03-29,L,74,200,0.2592039363852034,LW,4024989
8475825,J. Hakanpää,DAL,D,11206,10,10.2,3.28,1.02,Jani Hakanpää,1992-03-31,R,79,222,5.403901353172047,D,2960288
